case_id,seed,n,r_size,r_prime_size,deleted_count,expected_repair,oracle,singleton,fd_hash,bcnf,all_match,code_version
1888,42,21,21,14,7,False,False,False,False,False,True,68869e6
1889,42,22,22,15,7,False,False,False,False,False,True,68869e6
1890,42,15,15,10,5,False,False,False,False,False,True,68869e6
1891,42,16,16,11,5,False,False,False,False,False,True,68869e6
1892,42,18,18,12,6,False,False,False,False,False,True,68869e6
1893,42,19,19,13,6,False,False,False,False,False,True,68869e6
1894,42,21,21,14,7,False,False,False,False,False,True,68869e6
1895,42,22,22,15,7,False,False,False,False,False,True,68869e6
1896,42,15,15,10,5,False,False,False,False,False,True,68869e6
1897,42,16,16,11,5,False,False,False,False,False,True,68869e6
1898,42,18,18,12,6,False,False,False,False,False,True,68869e6
1899,42,19,19,13,6,False,False,False,False,False,True,68869e6
1900,42,21,21,14,7,False,False,False,False,False,True,68869e6
1901,42,22,22,15,7,False,False,False,False,False,True,68869e6
1902,42,15,15,10,5,False,False,False,False,False,True,68869e6
1903,42,16,16,11,5,False,False,False,False,False,True,68869e6
1904,42,18,18,12,6,False,False,False,False,False,True,68869e6
1905,42,19,19,13,6,False,False,False,False,False,True,68869e6
1906,42,21,21,14,7,False,False,False,False,False,True,68869e6
1907,42,22,22,15,7,False,False,False,False,False,True,68869e6
1908,42,15,15,10,5,False,False,False,False,False,True,68869e6
1909,42,16,16,11,5,False,False,False,False,False,True,68869e6
1910,42,18,18,12,6,False,False,False,False,False,True,68869e6
1911,42,19,19,13,6,False,False,False,False,False,True,68869e6
1912,42,21,21,14,7,False,False,False,False,False,True,68869e6
1913,42,22,22,15,7,False,False,False,False,False,True,68869e6
1914,42,15,15,10,5,False,False,False,False,False,True,68869e6
1915,42,16,16,11,5,False,False,False,False,False,True,68869e6
1916,42,18,18,12,6,False,False,False,False,False,True,68869e6
1917,42,19,19,13,6,False,False,False,False,False,True,68869e6
1918,42,21,21,14,7,False,False,False,False,False,True,68869e6
1919,42,22,22,15,7,False,False,False,False,False,True,68869e6
1920,42,15,15,10,5,False,False,False,False,False,True,68869e6
1921,42,16,16,11,5,False,False,False,False,False,True,68869e6
1922,42,18,18,12,6,False,False,False,False,False,True,68869e6
1923,42,19,19,13,6,False,False,False,False,False,True,68869e6
1924,42,21,21,14,7,False,False,False,False,False,True,68869e6
1925,42,22,22,15,7,False,False,False,False,False,True,68869e6
1926,42,15,15,10,5,False,False,False,False,False,True,68869e6
1927,42,16,16,11,5,False,False,False,False,False,True,68869e6
1928,42,18,18,12,6,False,False,False,False,False,True,68869e6
1929,42,19,19,13,6,False,False,False,False,False,True,68869e6
1930,42,21,21,14,7,False,False,False,False,False,True,68869e6
1931,42,22,22,15,7,False,False,False,False,False,True,68869e6
1932,42,15,15,10,5,False,False,False,False,False,True,68869e6
1933,42,16,16,11,5,False,False,False,False,False,True,68869e6
1934,42,18,18,12,6,False,False,False,False,False,True,68869e6
1935,42,19,19,13,6,False,False,False,False,False,True,68869e6
1936,42,21,21,14,7,False,False,False,False,False,True,68869e6
1937,42,22,22,15,7,False,False,False,False,False,True,68869e6
1938,42,15,15,10,5,False,False,False,False,False,True,68869e6
1939,42,16,16,11,5,False,False,False,False,False,True,68869e6
1940,42,18,18,12,6,False,False,False,False,False,True,68869e6
1941,42,19,19,13,6,False,False,False,False,False,True,68869e6
1942,42,21,21,14,7,False,False,False,False,False,True,68869e6
1943,42,22,22,15,7,False,False,False,False,False,True,68869e6
1944,42,15,15,10,5,False,False,False,False,False,True,68869e6
1945,42,16,16,11,5,False,False,False,False,False,True,68869e6
1946,42,18,18,12,6,False,False,False,False,False,True,68869e6
1947,42,19,19,13,6,False,False,False,False,False,True,68869e6
1948,42,21,21,14,7,False,False,False,False,False,True,68869e6
1949,42,22,22,15,7,False,False,False,False,False,True,68869e6
1950,42,15,15,10,5,False,False,False,False,False,True,68869e6
1951,42,16,16,11,5,False,False,False,False,False,True,68869e6
1952,42,18,18,12,6,False,False,False,False,False,True,68869e6
1953,42,19,19,13,6,False,False,False,False,False,True,68869e6
1954,42,21,21,14,7,False,False,False,False,False,True,68869e6
1955,42,22,22,15,7,False,False,False,False,False,True,68869e6
1956,42,15,15,10,5,False,False,False,False,False,True,68869e6
1957,42,16,16,11,5,False,False,False,False,False,True,68869e6
1958,42,18,18,12,6,False,False,False,False,False,True,68869e6
1959,42,19,19,13,6,False,False,False,False,False,True,68869e6
1960,42,21,21,14,7,False,False,False,False,False,True,68869e6
1961,42,22,22,15,7,False,False,False,False,False,True,68869e6
1962,42,15,15,10,5,False,False,False,False,False,True,68869e6
1963,42,16,16,11,5,False,False,False,False,False,True,68869e6
1964,42,18,18,12,6,False,False,False,False,False,True,68869e6
1965,42,19,19,13,6,False,False,False,False,False,True,68869e6
1966,42,21,21,14,7,False,False,False,False,False,True,68869e6
1967,42,22,22,15,7,False,False,False,False,False,True,68869e6
1968,42,15,15,10,5,False,False,False,False,False,True,68869e6
1969,42,16,16,11,5,False,False,False,False,False,True,68869e6
1970,42,18,18,12,6,False,False,False,False,False,True,68869e6
1971,42,19,19,13,6,False,False,False,False,False,True,68869e6
1972,42,21,21,14,7,False,False,False,False,False,True,68869e6
1973,42,22,22,15,7,False,False,False,False,False,True,68869e6
1974,42,15,15,10,5,False,False,False,False,False,True,68869e6
1975,42,16,16,11,5,False,False,False,False,False,True,68869e6
1976,42,18,18,12,6,False,False,False,False,False,True,68869e6
1977,42,19,19,13,6,False,False,False,False,False,True,68869e6
1978,42,21,21,14,7,False,False,False,False,False,True,68869e6
1979,42,22,22,15,7,False,False,False,False,False,True,68869e6
1980,42,15,15,10,5,False,False,False,False,False,True,68869e6
1981,42,16,16,11,5,False,False,False,False,False,True,68869e6
1982,42,18,18,12,6,False,False,False,False,False,True,68869e6
1983,42,19,19,13,6,False,False,False,False,False,True,68869e6
1984,42,21,21,14,7,False,False,False,False,False,True,68869e6
1985,42,22,22,15,7,False,False,False,False,False,True,68869e6
1986,42,15,15,10,5,False,False,False,False,False,True,68869e6
1987,42,16,16,11,5,False,False,False,False,False,True,68869e6
1988,42,18,18,12,6,False,False,False,False,False,True,68869e6
1989,42,19,19,13,6,False,False,False,False,False,True,68869e6
1990,42,21,21,14,7,False,False,False,False,False,True,68869e6
1991,42,22,22,15,7,False,False,False,False,False,True,68869e6
1992,42,15,15,10,5,False,False,False,False,False,True,68869e6
1993,42,16,16,11,5,False,False,False,False,False,True,68869e6
1994,42,18,18,12,6,False,False,False,False,False,True,68869e6
1995,42,19,19,13,6,False,False,False,False,False,True,68869e6
1996,42,21,21,14,7,False,False,False,False,False,True,68869e6
1997,42,22,22,15,7,False,False,False,False,False,True,68869e6
1998,42,15,15,10,5,False,False,False,False,False,True,68869e6
1999,42,16,16,11,5,False,False,False,False,False,True,68869e6
